name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Yao Ming,HOUSTON ROCKETS,HOME,INDIANA PACERS,WIN,2272,14,21,0,0,10,10,3,7,1,0,5,3,3,33.1,8.3.2006
Dwyane Wade,MIAMI HEAT,HOME,WASHINGTON WIZARDS,WIN,2612,13,21,1,3,13,14,0,3,5,3,0,6,2,30.7,8.3.2006
Pau Gasol,MEMPHIS GRIZZLIES,AWAY,SEATTLE SUPERSONICS,WIN,2481,8,12,0,0,5,7,1,11,12,4,3,3,1,30.1,8.3.2006
Paul Pierce,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2645,9,18,2,4,11,13,1,11,10,0,3,4,4,28.7,8.3.2006
LeBron James,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,WIN,2657,13,24,1,3,8,12,1,5,6,1,0,0,2,28.4,8.3.2006
Mike Bibby,SACRAMENTO KINGS,AWAY,MILWAUKEE BUCKS,WIN,2709,10,20,4,8,12,12,1,1,5,1,0,2,3,28.3,8.3.2006
Ryan Gomes,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2539,11,18,0,0,7,8,5,6,3,2,0,2,2,27.0,8.3.2006
Kobe Bryant,LOS ANGELES LAKERS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,WIN,2636,12,33,2,6,14,16,4,2,1,3,1,2,2,25.9,8.3.2006
Peja Stojakovic,INDIANA PACERS,AWAY,HOUSTON ROCKETS,LOSS,2377,8,17,0,3,13,13,0,9,5,0,0,0,2,25.7,8.3.2006
Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,LOSS,2563,11,15,0,0,4,5,4,9,1,1,2,3,2,24.3,8.3.2006
Michael Redd,MILWAUKEE BUCKS,HOME,SACRAMENTO KINGS,LOSS,2711,13,21,3,6,3,4,1,4,3,0,0,1,2,24.3,8.3.2006
Andres Nocioni,CHICAGO BULLS,AWAY,DETROIT PISTONS,LOSS,1763,9,13,2,5,3,4,1,8,2,3,0,0,4,23.0,8.3.2006
Chauncey Billups,DETROIT PISTONS,HOME,CHICAGO BULLS,WIN,2349,9,17,4,5,5,7,0,1,9,0,0,0,4,22.9,8.3.2006
T.J. Ford,MILWAUKEE BUCKS,HOME,SACRAMENTO KINGS,LOSS,2686,10,17,0,2,4,4,1,4,12,2,0,4,5,22.4,8.3.2006
Mike James,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,LOSS,2505,11,21,1,7,7,11,1,4,7,0,0,2,2,22.1,8.3.2006
Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,LOS ANGELES LAKERS,LOSS,2261,7,16,2,3,6,6,1,3,10,3,0,2,3,22.0,8.3.2006
Rasheed Wallace,DETROIT PISTONS,HOME,CHICAGO BULLS,WIN,2340,9,17,1,5,6,6,1,4,4,2,2,2,3,21.6,8.3.2006
Jumaine Jones,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2369,11,21,5,10,2,2,0,6,2,0,1,1,1,21.2,8.3.2006
Marko Jaric,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,LOSS,1936,6,8,3,3,5,6,0,4,2,4,1,1,4,21.1,8.3.2006
Morris Peterson,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,LOSS,2831,9,19,5,9,8,10,2,2,0,1,0,1,5,20.5,8.3.2006
Gerald Wallace,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2422,5,10,0,0,7,10,3,4,4,5,4,3,3,20.5,8.3.2006
Kenny Thomas,SACRAMENTO KINGS,AWAY,MILWAUKEE BUCKS,WIN,1913,8,13,0,0,3,4,5,7,1,1,0,0,1,19.6,8.3.2006
Jason Williams,MIAMI HEAT,HOME,WASHINGTON WIZARDS,WIN,2042,7,13,5,10,2,2,0,2,5,1,0,0,1,19.4,8.3.2006
Ben Gordon,CHICAGO BULLS,AWAY,DETROIT PISTONS,LOSS,2155,10,15,5,7,3,5,1,5,2,1,0,4,5,19.3,8.3.2006
Deron Williams,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,WIN,2554,9,20,5,9,1,4,1,1,7,2,0,0,4,18.7,8.3.2006
Antonio Daniels,WASHINGTON WIZARDS,AWAY,MIAMI HEAT,LOSS,2340,5,6,1,2,8,8,0,5,3,0,0,1,2,18.6,8.3.2006
Smush Parker,LOS ANGELES LAKERS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,WIN,2197,7,10,0,3,2,2,0,1,7,5,0,3,1,18.6,8.3.2006
Andrei Kirilenko,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,WIN,2584,4,12,1,2,6,11,3,8,8,2,8,5,1,18.5,8.3.2006
Jake Tsakalidis,MEMPHIS GRIZZLIES,AWAY,SEATTLE SUPERSONICS,WIN,1669,7,10,0,0,3,5,7,8,0,0,0,0,3,18.1,8.3.2006
Richard Hamilton,DETROIT PISTONS,HOME,CHICAGO BULLS,WIN,2215,9,21,1,1,5,7,2,2,6,2,0,2,2,17.5,8.3.2006
Gilbert Arenas,WASHINGTON WIZARDS,AWAY,MIAMI HEAT,LOSS,2785,10,21,2,7,6,8,0,0,4,2,0,2,5,17.3,8.3.2006
Speedy Claxton,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,LOS ANGELES LAKERS,LOSS,1661,9,16,2,3,2,2,1,1,5,2,0,3,3,16.7,8.3.2006
