name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Elton Brand,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,2335,12,19,0,0,8,10,1,8,2,3,2,2,5,27.6,25.3.2006
Sam Cassell,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,1889,10,15,2,4,4,5,0,2,8,2,0,0,2,26.5,25.3.2006
Jason Terry,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,2325,10,15,3,5,3,3,1,2,3,4,0,2,2,24.1,25.3.2006
Antawn Jamison,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,2264,13,26,2,8,3,4,3,1,2,2,0,1,1,22.0,25.3.2006
Mike Bibby,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,2410,6,15,2,6,10,14,1,1,8,4,0,4,1,20.5,25.3.2006
Bonzi Wells,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,2307,9,16,1,2,4,5,4,4,2,5,0,4,4,19.8,25.3.2006
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,2472,11,24,0,1,5,5,1,12,2,0,0,0,2,19.5,25.3.2006
Shawn Marion,PHOENIX SUNS,HOME,DENVER NUGGETS,WIN,2451,10,20,0,3,1,1,5,9,2,3,2,2,4,19.4,25.3.2006
Andre Miller,DENVER NUGGETS,AWAY,PHOENIX SUNS,LOSS,2390,8,15,1,2,7,8,1,2,6,2,1,4,4,18.9,25.3.2006
Chris Kaman,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,2355,8,14,0,0,5,5,6,7,4,0,2,5,3,18.7,25.3.2006
Andrei Kirilenko,UTAH JAZZ,HOME,SACRAMENTO KINGS,LOSS,2389,5,12,0,2,5,11,6,8,3,3,10,5,4,18.3,25.3.2006
Boris Diaw,PHOENIX SUNS,HOME,DENVER NUGGETS,WIN,2543,4,7,0,0,5,6,1,7,13,1,1,4,2,18.1,25.3.2006
Carmelo Anthony,DENVER NUGGETS,AWAY,PHOENIX SUNS,LOSS,2371,11,19,2,2,4,4,0,2,1,1,1,3,3,17.9,25.3.2006
Steve Nash,PHOENIX SUNS,HOME,DENVER NUGGETS,WIN,1998,6,15,5,11,4,4,2,4,6,0,1,3,3,16.2,25.3.2006
Corey Maggette,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,1911,5,12,0,2,9,11,2,3,3,1,0,1,4,14.6,25.3.2006
Carlos Boozer,UTAH JAZZ,HOME,SACRAMENTO KINGS,LOSS,2475,8,14,0,0,3,7,3,13,4,2,0,6,3,14.4,25.3.2006
Devin Brown,UTAH JAZZ,HOME,SACRAMENTO KINGS,LOSS,1650,6,9,1,2,4,4,1,0,0,2,0,1,2,14.0,25.3.2006
Gilbert Arenas,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,2283,5,16,1,7,6,8,3,3,7,1,0,2,2,13.1,25.3.2006
Erick Dampier,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,1385,5,6,0,0,0,0,4,6,0,0,3,1,2,12.7,25.3.2006
Marquis Daniels,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,2013,5,11,0,0,4,6,1,4,3,1,0,0,2,11.7,25.3.2006
Al Harrington,ATLANTA HAWKS,HOME,DALLAS MAVERICKS,LOSS,2228,7,16,2,4,3,6,1,4,0,1,0,0,2,11.5,25.3.2006
Jerry Stackhouse,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,2055,4,12,0,2,8,8,0,3,2,1,0,1,2,10.7,25.3.2006
Brad Miller,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,2507,4,10,0,1,3,4,1,4,4,1,1,1,0,10.6,25.3.2006
Kenny Thomas,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,2081,5,9,0,0,1,3,2,6,1,3,0,1,4,10.2,25.3.2006
Joe Johnson,ATLANTA HAWKS,HOME,DALLAS MAVERICKS,LOSS,2442,5,13,1,3,6,6,1,6,5,1,2,7,3,10.1,25.3.2006
Marcus Camby,DENVER NUGGETS,AWAY,PHOENIX SUNS,LOSS,2056,3,7,0,0,1,2,1,14,1,2,3,2,2,9.8,25.3.2006
Michael Ruffin,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,1023,3,6,0,0,1,3,6,4,1,1,1,0,3,9.8,25.3.2006
Antonio Daniels,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,1852,4,8,0,1,5,7,0,2,3,0,0,2,0,8.9,25.3.2006
Ruben Patterson,DENVER NUGGETS,AWAY,PHOENIX SUNS,LOSS,1679,6,14,0,0,2,3,2,4,3,3,0,4,3,8.7,25.3.2006
