name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2343,17,26,6,10,5,8,2,6,5,3,2,3,2,39.7,21.11.2007
Chauncey Billups,DETROIT PISTONS,HOME,NEW YORK KNICKS,WIN,2091,7,13,3,6,8,9,1,3,15,3,1,0,1,33.7,21.11.2007
Dwight Howard,ORLANDO MAGIC,AWAY,SAN ANTONIO SPURS,LOSS,2467,14,19,0,0,6,12,3,13,0,1,3,2,4,29.4,21.11.2007
Caron Butler,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,WIN,2809,13,23,1,3,12,12,2,3,3,2,1,5,3,29.0,21.11.2007
Yao Ming,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,LOSS,2470,11,18,0,0,8,9,3,12,1,0,6,2,4,28.4,21.11.2007
Tony Parker,SAN ANTONIO SPURS,HOME,ORLANDO MAGIC,WIN,2320,14,22,0,1,4,6,0,0,9,1,0,0,1,28.3,21.11.2007
Chris Bosh,TORONTO RAPTORS,AWAY,MEMPHIS GRIZZLIES,WIN,1992,8,16,0,0,6,7,7,12,3,3,1,1,4,25.3,21.11.2007
Steve Nash,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1627,7,10,3,6,1,1,0,4,15,0,1,1,1,24.8,21.11.2007
Francisco Garcia,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,2128,13,25,1,4,4,6,2,4,5,1,1,1,1,24.3,21.11.2007
Richard Jefferson,NEW JERSEY NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2401,8,12,3,3,11,14,0,4,3,0,0,2,3,23.7,21.11.2007
Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,NEW JERSEY NETS,LOSS,2429,9,14,4,4,3,4,0,2,6,2,0,2,2,22.4,21.11.2007
Tim Duncan,SAN ANTONIO SPURS,HOME,ORLANDO MAGIC,WIN,2151,8,14,0,0,4,6,4,12,5,1,2,1,4,22.3,21.11.2007
Raymond Felton,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,LOSS,2792,6,16,2,4,13,16,2,3,12,2,0,6,5,21.7,21.11.2007
Antawn Jamison,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,WIN,2442,8,17,1,4,10,14,4,8,0,1,1,1,3,21.4,21.11.2007
Al Jefferson,MINNESOTA TIMBERWOLVES,HOME,CLEVELAND CAVALIERS,LOSS,2375,12,20,0,0,6,6,4,4,0,1,1,5,2,20.7,21.11.2007
Manu Ginobili,SAN ANTONIO SPURS,HOME,ORLANDO MAGIC,WIN,2141,8,17,2,6,9,10,0,4,5,0,0,1,3,20.4,21.11.2007
Michael Redd,MILWAUKEE BUCKS,HOME,LOS ANGELES LAKERS,WIN,2514,8,18,1,2,9,11,2,6,7,0,0,2,4,20.3,21.11.2007
Emeka Okafor,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,LOSS,2441,9,13,0,0,2,2,5,9,0,0,3,1,4,20.2,21.11.2007
Bostjan Nachbar,NEW JERSEY NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1570,7,10,5,8,4,6,0,4,1,2,0,1,2,20.1,21.11.2007
Chris Kaman,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,2230,5,7,0,0,7,9,3,18,2,1,4,5,3,19.8,21.11.2007
Hedo Turkoglu,ORLANDO MAGIC,AWAY,SAN ANTONIO SPURS,LOSS,2519,9,18,2,6,6,7,0,5,5,0,0,1,2,19.8,21.11.2007
