name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Dwight Howard,ORLANDO MAGIC,AWAY,SEATTLE SUPERSONICS,WIN,2484,12,17,0,0,15,20,4,12,1,0,5,6,4,32.9,28.11.2007
Tony Parker,SAN ANTONIO SPURS,HOME,WASHINGTON WIZARDS,WIN,2106,12,18,0,2,5,7,0,8,11,0,1,2,1,28.8,28.11.2007
Dirk Nowitzki,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2079,7,13,0,1,13,13,1,10,4,0,1,1,1,26.5,28.11.2007
Al Jefferson,MINNESOTA TIMBERWOLVES,AWAY,DALLAS MAVERICKS,LOSS,2092,11,19,0,0,9,14,6,8,0,0,1,1,3,25.2,28.11.2007
Mo Williams,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,LOSS,2365,9,9,1,1,4,4,0,1,9,2,0,6,0,22.9,28.11.2007
Yao Ming,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,2417,12,19,0,0,7,7,3,10,1,0,2,6,4,22.1,28.11.2007
Shawn Marion,PHOENIX SUNS,HOME,HOUSTON ROCKETS,LOSS,2462,6,13,3,4,3,6,1,8,4,5,4,1,2,22.0,28.11.2007
Carlos Boozer,UTAH JAZZ,AWAY,PHILADELPHIA 76ERS,WIN,2367,12,17,0,0,2,2,2,5,4,1,0,2,5,21.6,28.11.2007
Steve Nash,PHOENIX SUNS,HOME,HOUSTON ROCKETS,LOSS,2370,11,20,3,7,4,4,1,1,6,0,0,3,0,21.6,28.11.2007
Travis Outlaw,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,1855,11,21,1,3,3,5,3,4,2,2,1,2,2,19.5,28.11.2007
Devin Harris,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2212,9,10,0,0,4,6,0,2,6,1,0,3,3,19.4,28.11.2007
Mike Dunleavy,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2227,7,12,2,5,4,4,3,8,2,3,0,4,0,19.3,28.11.2007
Andris Biedrins,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,WIN,1856,6,7,0,0,1,2,4,9,3,0,4,0,4,18.9,28.11.2007
Deron Williams,UTAH JAZZ,AWAY,PHILADELPHIA 76ERS,WIN,2368,6,12,1,2,2,2,0,4,15,0,0,2,0,18.7,28.11.2007
Kevin Martin,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,LOSS,2505,8,18,2,6,10,10,0,7,2,0,0,3,2,18.3,28.11.2007
