name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Carmelo Anthony,DENVER NUGGETS,HOME,WASHINGTON WIZARDS,WIN,2353,19,25,3,3,8,8,0,4,2,2,0,1,2,41.9,8.2.2008
Pau Gasol,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,2249,12,15,0,0,6,8,2,7,1,0,1,1,5,25.4,8.2.2008
Amar'e Stoudemire,PHOENIX SUNS,HOME,SEATTLE SUPERSONICS,WIN,2387,9,18,0,0,15,15,0,10,1,0,1,2,3,25.2,8.2.2008
Chris Bosh,TORONTO RAPTORS,HOME,LOS ANGELES CLIPPERS,LOSS,2554,8,17,0,0,13,13,2,10,2,4,0,3,6,24.7,8.2.2008
Corey Maggette,LOS ANGELES CLIPPERS,AWAY,TORONTO RAPTORS,WIN,2531,9,15,5,5,12,13,0,9,2,0,0,6,3,24.6,8.2.2008
Kobe Bryant,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,2768,11,26,0,2,14,16,1,9,6,0,1,4,3,24.5,8.2.2008
LeBron James,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2640,11,24,0,3,4,4,4,7,7,2,1,1,2,24.3,8.2.2008
Jason Kidd,NEW JERSEY NETS,AWAY,CHARLOTTE BOBCATS,WIN,1958,7,14,4,5,1,1,1,10,13,0,2,5,0,21.2,8.2.2008
Carlos Boozer,UTAH JAZZ,AWAY,SACRAMENTO KINGS,LOSS,2314,8,16,0,0,7,7,1,11,3,3,0,2,4,20.5,8.2.2008
LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,DETROIT PISTONS,LOSS,2034,9,15,0,0,4,6,4,2,2,1,0,0,1,19.7,8.2.2008
Tim Duncan,SAN ANTONIO SPURS,AWAY,NEW YORK KNICKS,WIN,2621,8,17,0,0,5,5,4,10,1,2,3,2,3,19.7,8.2.2008
Dirk Nowitzki,DALLAS MAVERICKS,HOME,MEMPHIS GRIZZLIES,WIN,1585,7,10,0,1,7,7,1,5,2,1,0,1,2,19.6,8.2.2008
Kevin Martin,SACRAMENTO KINGS,HOME,UTAH JAZZ,WIN,1664,9,15,4,6,5,7,1,4,1,2,0,4,2,19.1,8.2.2008
Chris Wilcox,SEATTLE SUPERSONICS,AWAY,PHOENIX SUNS,LOSS,2078,10,18,0,0,2,5,5,10,2,1,1,2,3,18.6,8.2.2008
Jamal Crawford,NEW YORK KNICKS,HOME,SAN ANTONIO SPURS,LOSS,2939,8,18,4,7,4,5,0,3,8,2,0,3,3,18.5,8.2.2008
Jared Dudley,CHARLOTTE BOBCATS,HOME,NEW JERSEY NETS,LOSS,1412,6,7,1,1,2,2,2,3,2,3,1,1,1,18.5,8.2.2008
Vince Carter,NEW JERSEY NETS,AWAY,CHARLOTTE BOBCATS,WIN,2164,8,19,2,3,0,0,3,6,5,3,1,1,1,17.6,8.2.2008
Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1777,8,13,0,0,1,1,7,4,1,0,4,2,3,17.5,8.2.2008
Allen Iverson,DENVER NUGGETS,HOME,WASHINGTON WIZARDS,WIN,2607,7,9,0,1,4,5,1,3,11,0,0,6,0,17.4,8.2.2008
Dwight Howard,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,1769,8,8,0,0,3,5,3,8,1,0,0,2,5,17.0,8.2.2008
Antawn Jamison,WASHINGTON WIZARDS,AWAY,DENVER NUGGETS,LOSS,2211,8,19,1,4,4,6,0,8,3,3,0,0,2,16.8,8.2.2008
Manu Ginobili,SAN ANTONIO SPURS,AWAY,NEW YORK KNICKS,WIN,2519,6,16,1,6,7,10,1,6,9,5,0,6,4,16.2,8.2.2008
Jose Calderon,TORONTO RAPTORS,HOME,LOS ANGELES CLIPPERS,LOSS,2106,4,8,2,3,1,1,2,0,14,2,0,3,4,15.6,8.2.2008
Brad Miller,SACRAMENTO KINGS,HOME,UTAH JAZZ,WIN,1990,2,5,0,0,11,12,2,6,1,2,0,1,3,15.6,8.2.2008
Cuttino Mobley,LOS ANGELES CLIPPERS,AWAY,TORONTO RAPTORS,WIN,2451,5,12,3,4,6,6,0,4,2,2,0,1,2,15.4,8.2.2008
Quincy Douby,SACRAMENTO KINGS,HOME,UTAH JAZZ,WIN,840,4,6,3,4,4,4,0,1,1,2,1,1,0,15.1,8.2.2008
Ira Newble,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2250,8,12,2,3,0,0,2,6,1,2,0,2,4,15.1,8.2.2008
Fred Jones,NEW YORK KNICKS,HOME,SAN ANTONIO SPURS,LOSS,2636,5,13,5,10,4,6,1,5,3,2,0,1,4,14.8,8.2.2008
Metta World Peace,SACRAMENTO KINGS,HOME,UTAH JAZZ,WIN,1997,6,14,1,3,9,12,3,5,2,1,0,3,4,14.8,8.2.2008
Josh Boone,NEW JERSEY NETS,AWAY,CHARLOTTE BOBCATS,WIN,1985,4,6,0,0,4,6,4,7,0,1,2,0,3,14.7,8.2.2008
Vladimir Radmanovic,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,1935,3,5,2,4,2,2,2,3,4,2,1,0,2,14.7,8.2.2008
Jameer Nelson,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,2264,7,15,1,2,2,2,0,2,9,0,0,0,4,14.6,8.2.2008
Darius Songaila,WASHINGTON WIZARDS,AWAY,DENVER NUGGETS,LOSS,1371,6,10,0,0,3,3,2,3,3,2,0,1,3,14.6,8.2.2008
Paul Pierce,BOSTON CELTICS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2005,6,16,0,1,6,6,0,2,6,2,0,1,2,14.2,8.2.2008
Josh Smith,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,2257,5,13,0,1,5,9,0,8,4,3,3,2,1,14.2,8.2.2008
DeSagana Diop,DALLAS MAVERICKS,HOME,MEMPHIS GRIZZLIES,WIN,1547,4,4,0,0,0,0,5,7,1,0,2,0,1,14.1,8.2.2008
Richard Jefferson,NEW JERSEY NETS,AWAY,CHARLOTTE BOBCATS,WIN,2153,7,17,2,3,7,7,0,2,2,0,0,1,2,14.1,8.2.2008
Joe Johnson,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,2583,8,20,2,6,5,5,1,5,8,2,0,8,0,14.0,8.2.2008
Craig Smith,MINNESOTA TIMBERWOLVES,HOME,BOSTON CELTICS,LOSS,1989,7,10,0,1,2,3,3,4,1,0,0,1,1,14.0,8.2.2008
David Lee,NEW YORK KNICKS,HOME,SAN ANTONIO SPURS,LOSS,2301,6,8,0,0,2,4,3,4,2,1,1,1,4,13.8,8.2.2008
Josh Childress,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,2171,5,8,0,1,2,4,4,2,3,0,1,0,1,13.4,8.2.2008
