name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Dwight Howard,CHARLOTTE HORNETS,AWAY,ATLANTA HAWKS,WIN,1927,13,20,0,0,7,8,2,10,1,2,2,0,3,31.1,15.3.2018
Nikola Jokic,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,2275,8,15,2,5,5,6,2,10,10,3,3,2,5,27.8,15.3.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2465,15,25,1,4,4,9,0,14,6,2,3,6,4,26.4,15.3.2018
Rudy Gobert,UTAH JAZZ,HOME,PHOENIX SUNS,WIN,2042,8,11,0,0,5,6,6,7,2,1,2,0,4,24.6,15.3.2018
Joel Embiid,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,WIN,1913,11,21,2,5,5,7,4,6,4,0,2,3,3,22.5,15.3.2018
Michael Beasley,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,LOSS,2010,11,16,1,2,1,3,2,11,7,1,1,3,6,22.3,15.3.2018
Jrue Holiday,NEW ORLEANS PELICANS,AWAY,SAN ANTONIO SPURS,LOSS,2309,9,23,2,5,4,5,3,5,7,2,3,1,2,21.9,15.3.2018
Clint Capela,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,WIN,2140,9,16,0,0,1,2,7,5,0,1,6,0,2,21.8,15.3.2018
Tyreke Evans,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,1966,8,18,5,9,4,5,0,5,9,2,0,3,1,21.6,15.3.2018
Kemba Walker,CHARLOTTE HORNETS,AWAY,ATLANTA HAWKS,WIN,2075,6,14,6,10,6,6,0,4,8,1,0,2,2,21.6,15.3.2018
Blake Griffin,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,2214,9,21,5,8,3,3,1,5,9,1,0,2,3,21.2,15.3.2018
Jamal Murray,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1967,9,17,5,8,3,5,2,7,1,2,0,2,1,20.7,15.3.2018
Darren Collison,INDIANA PACERS,HOME,TORONTO RAPTORS,LOSS,1685,8,11,3,4,3,6,1,1,4,1,0,0,2,20.3,15.3.2018
James Harden,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,WIN,2065,7,16,2,8,8,9,2,3,7,1,1,3,3,19.9,15.3.2018
Jonas Valanciunas,TORONTO RAPTORS,AWAY,INDIANA PACERS,WIN,1640,5,13,1,1,5,5,8,10,2,0,4,1,2,19.9,15.3.2018
Tobias Harris,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,LOSS,2384,13,24,3,6,0,0,1,7,3,0,1,2,3,19.8,15.3.2018
Al Jefferson,INDIANA PACERS,HOME,TORONTO RAPTORS,LOSS,1519,9,15,0,0,2,3,3,9,2,1,1,0,4,19.0,15.3.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,2177,7,20,1,8,9,9,0,3,9,1,0,2,0,19.0,15.3.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,2262,12,24,3,10,2,2,0,1,3,1,0,1,1,19.0,15.3.2018
Eric Gordon,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,WIN,1790,8,13,7,9,0,0,0,6,1,1,1,2,2,18.5,15.3.2018
DeMar DeRozan,TORONTO RAPTORS,AWAY,INDIANA PACERS,WIN,1938,8,15,2,5,6,7,0,4,7,1,0,4,3,18.2,15.3.2018
John Collins,ATLANTA HAWKS,HOME,CHARLOTTE HORNETS,LOSS,1718,7,10,2,3,5,7,0,9,2,2,0,2,5,18.1,15.3.2018
Marc Gasol,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,2001,7,14,2,6,5,7,2,8,8,0,2,4,5,18.0,15.3.2018
Dario Saric,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,WIN,1676,7,13,4,8,3,4,5,7,1,1,0,3,2,17.8,15.3.2018
Dejounte Murray,SAN ANTONIO SPURS,HOME,NEW ORLEANS PELICANS,WIN,1586,8,13,1,2,1,2,3,9,0,4,0,1,5,17.5,15.3.2018
Andre Drummond,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,2011,9,18,0,0,3,8,6,11,2,1,3,3,5,17.0,15.3.2018
Maurice Harkless,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1581,6,10,2,4,3,4,2,3,2,2,0,0,3,16.5,15.3.2018
Dwight Buycks,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1381,8,15,1,3,5,6,0,1,4,2,0,2,3,16.2,15.3.2018
Bobby Portis,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,WIN,1354,6,11,3,6,2,2,0,6,2,3,0,1,2,16.1,15.3.2018
Robert Covington,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,WIN,1892,5,8,5,7,0,0,1,4,3,1,1,0,3,15.9,15.3.2018
Taurean Waller-Prince,ATLANTA HAWKS,HOME,CHARLOTTE HORNETS,LOSS,2199,8,18,6,12,0,0,0,10,6,0,0,3,3,15.6,15.3.2018
Marvin Williams,CHARLOTTE HORNETS,AWAY,ATLANTA HAWKS,WIN,1636,7,9,3,5,0,3,0,3,3,0,0,0,0,15.3,15.3.2018
Donovan Mitchell,UTAH JAZZ,HOME,PHOENIX SUNS,WIN,2160,10,21,2,7,1,4,1,5,4,1,1,1,4,15.2,15.3.2018
Jae Crowder,UTAH JAZZ,HOME,PHOENIX SUNS,WIN,1669,5,10,2,5,3,4,1,7,2,2,0,0,2,15.0,15.3.2018
Kyle Korver,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2297,7,13,3,8,2,2,0,2,1,1,1,0,2,14.9,15.3.2018
LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,NEW ORLEANS PELICANS,WIN,2278,11,27,0,1,3,3,4,3,3,0,1,2,1,14.6,15.3.2018
Will Barton,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1893,8,16,1,5,6,8,2,2,3,0,2,4,3,14.5,15.3.2018
Pascal Siakam,TORONTO RAPTORS,AWAY,INDIANA PACERS,WIN,1206,5,7,0,1,2,2,4,4,2,0,0,0,0,14.5,15.3.2018
Kyle O'Quinn,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,LOSS,1454,7,9,0,0,1,3,1,9,1,3,1,3,3,14.3,15.3.2018
JaMychal Green,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,2270,7,13,1,3,0,0,4,6,2,0,1,0,3,14.2,15.3.2018
Nicolas Batum,CHARLOTTE HORNETS,AWAY,ATLANTA HAWKS,WIN,2421,4,9,2,4,0,1,1,9,16,0,0,5,1,14.1,15.3.2018
Ricky Rubio,UTAH JAZZ,HOME,PHOENIX SUNS,WIN,1869,5,15,2,6,0,2,1,4,11,4,0,1,3,14.1,15.3.2018
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,2193,4,8,3,6,0,0,4,5,3,0,1,0,1,13.7,15.3.2018
Zach LaVine,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,WIN,1570,4,12,2,7,10,10,1,3,4,1,1,4,4,13.7,15.3.2018
Joe Ingles,UTAH JAZZ,HOME,PHOENIX SUNS,WIN,1874,6,13,4,9,1,2,0,2,3,2,0,1,1,13.2,15.3.2018
Ben Simmons,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,WIN,2006,5,11,0,0,3,8,3,7,12,1,0,5,2,13.1,15.3.2018
Trey Burke,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,LOSS,1505,7,11,1,2,1,2,0,2,3,1,0,1,1,13.0,15.3.2018
Reggie Bullock,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,2117,7,12,3,5,0,0,0,0,4,0,0,1,1,12.8,15.3.2018
Courtney Lee,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,LOSS,2241,6,10,1,3,3,4,0,1,0,1,1,0,1,12.6,15.3.2018
Ian Clark,NEW ORLEANS PELICANS,AWAY,SAN ANTONIO SPURS,LOSS,1920,6,11,2,3,2,2,0,2,1,1,1,1,1,12.3,15.3.2018
Josh Jackson,PHOENIX SUNS,AWAY,UTAH JAZZ,LOSS,1429,6,11,1,1,4,6,1,8,1,0,0,2,1,12.3,15.3.2018
Damion Lee,ATLANTA HAWKS,HOME,CHARLOTTE HORNETS,LOSS,1581,5,8,3,5,1,2,0,2,1,1,0,0,0,12.3,15.3.2018
Dillon Brooks,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,1798,4,12,2,6,5,5,1,1,3,2,0,1,1,11.9,15.3.2018
Austin Rivers,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,LOSS,2335,10,18,0,4,0,1,0,3,3,0,0,1,3,11.8,15.3.2018
Thaddeus Young,INDIANA PACERS,HOME,TORONTO RAPTORS,LOSS,1835,6,13,1,4,0,0,2,3,2,4,0,1,3,11.8,15.3.2018
Jeff Green,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2028,5,12,1,4,5,6,1,4,4,0,0,1,3,11.7,15.3.2018
Denzel Valentine,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,WIN,1213,5,8,5,7,0,0,0,5,4,1,0,3,5,11.7,15.3.2018
Kyle Anderson,SAN ANTONIO SPURS,HOME,NEW ORLEANS PELICANS,WIN,2039,2,5,0,1,2,2,0,5,4,3,2,0,1,11.6,15.3.2018
Anthony Davis,NEW ORLEANS PELICANS,AWAY,SAN ANTONIO SPURS,LOSS,2170,8,19,0,2,5,5,5,9,2,0,2,6,6,11.5,15.3.2018
J.J. Redick,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,WIN,1788,5,14,2,8,6,9,0,3,1,1,0,0,1,11.2,15.3.2018
Evan Turner,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1545,5,10,1,3,0,0,1,6,5,0,0,0,2,11.2,15.3.2018
Jarell Martin,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,1849,6,12,1,5,3,4,1,3,1,1,0,1,2,11.1,15.3.2018
Dennis Schroder,ATLANTA HAWKS,HOME,CHARLOTTE HORNETS,LOSS,1606,7,18,1,4,2,2,1,0,8,0,0,2,1,11.1,15.3.2018
Tyler Cavanaugh,ATLANTA HAWKS,HOME,CHARLOTTE HORNETS,LOSS,881,3,5,1,2,4,4,2,6,0,0,1,0,4,11.0,15.3.2018
DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,LOSS,2071,4,9,0,0,0,0,6,12,2,0,2,1,5,10.9,15.3.2018
Devin Harris,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,913,3,6,1,3,5,5,0,1,2,0,0,0,0,10.7,15.3.2018
Enes Kanter,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,LOSS,1426,5,11,0,0,4,6,5,5,1,0,0,1,4,10.6,15.3.2018
Tyler Dorsey,ATLANTA HAWKS,HOME,CHARLOTTE HORNETS,LOSS,1604,4,9,3,6,0,0,0,3,4,1,0,0,2,10.2,15.3.2018
Anthony Tolliver,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1181,3,4,3,4,0,0,0,1,2,1,0,0,0,10.1,15.3.2018
Victor Oladipo,INDIANA PACERS,HOME,TORONTO RAPTORS,LOSS,1927,8,19,1,4,1,1,1,4,1,3,0,3,2,9.7,15.3.2018
T.J. Warren,PHOENIX SUNS,AWAY,UTAH JAZZ,LOSS,2169,8,18,0,0,3,3,2,4,0,1,1,3,3,9.7,15.3.2018
Manu Ginobili,SAN ANTONIO SPURS,HOME,NEW ORLEANS PELICANS,WIN,1346,2,7,1,3,6,6,1,3,1,1,1,1,1,9.5,15.3.2018
