name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kobe Bryant,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2506,13,25,7,9,10,13,1,7,8,0,2,2,2,36.5,31.1.2007
Gerald Wallace,CHARLOTTE BOBCATS,HOME,NEW YORK KNICKS,WIN,2753,14,22,3,5,11,17,2,6,3,1,3,4,3,33.0,31.1.2007
Tracy McGrady,HOUSTON ROCKETS,HOME,SEATTLE SUPERSONICS,WIN,2011,13,23,4,7,6,8,2,3,9,2,0,3,0,31.9,31.1.2007
Mehmet Okur,UTAH JAZZ,HOME,SAN ANTONIO SPURS,WIN,2277,10,14,3,6,8,8,4,7,2,1,0,0,2,31.7,31.1.2007
Chris Bosh,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2342,15,19,1,1,3,7,1,7,2,1,2,1,2,29.9,31.1.2007
Kirk Hinrich,CHICAGO BULLS,AWAY,LOS ANGELES CLIPPERS,LOSS,2496,11,18,1,4,2,2,1,3,10,3,1,0,4,27.5,31.1.2007
Tim Duncan,SAN ANTONIO SPURS,AWAY,UTAH JAZZ,LOSS,2201,7,13,0,0,11,13,4,8,3,0,5,1,2,26.9,31.1.2007
Elton Brand,LOS ANGELES CLIPPERS,HOME,CHICAGO BULLS,WIN,2297,9,17,0,0,8,10,3,6,3,2,5,1,3,26.2,31.1.2007
Jose Calderon,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2386,10,13,0,1,4,4,1,2,11,0,0,1,3,25.7,31.1.2007
Ray Allen,SEATTLE SUPERSONICS,AWAY,HOUSTON ROCKETS,LOSS,2725,15,28,4,8,2,2,1,4,6,1,0,5,1,24.1,31.1.2007
Nick Collison,SEATTLE SUPERSONICS,AWAY,HOUSTON ROCKETS,LOSS,2741,12,19,0,0,1,2,4,13,1,0,1,0,2,23.4,31.1.2007
Kevin Martin,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2258,10,18,3,4,5,6,1,6,1,3,0,1,3,23.0,31.1.2007
Mike Miller,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,2560,11,16,7,10,3,3,0,2,3,0,0,5,0,22.9,31.1.2007
Josh Childress,ATLANTA HAWKS,HOME,GOLDEN STATE WARRIORS,WIN,2070,7,12,1,4,8,8,2,6,7,2,0,4,3,22.3,31.1.2007
Carmelo Anthony,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2414,11,25,2,6,9,9,0,4,2,1,0,1,1,22.1,31.1.2007
Metta World Peace,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2415,8,16,3,4,4,4,1,5,3,1,3,0,1,22.0,31.1.2007
