name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Travis Outlaw,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,LOSS,2414,10,18,0,1,16,16,1,9,1,2,0,3,1,30.1,18.4.2007
Kobe Bryant,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,2063,12,19,0,2,10,12,1,6,6,1,0,1,4,29.8,18.4.2007
Tarence Kinsey,MEMPHIS GRIZZLIES,AWAY,MINNESOTA TIMBERWOLVES,WIN,2738,9,13,0,1,4,4,4,5,7,3,0,1,1,27.3,18.4.2007
Randy Foye,MINNESOTA TIMBERWOLVES,HOME,MEMPHIS GRIZZLIES,LOSS,2113,10,15,2,3,4,5,5,3,6,3,0,3,2,26.9,18.4.2007
Luke Jackson,TORONTO RAPTORS,HOME,PHILADELPHIA 76ERS,LOSS,2348,12,16,2,6,4,5,1,3,5,1,0,1,5,26.3,18.4.2007
Joe Smith,PHILADELPHIA 76ERS,AWAY,TORONTO RAPTORS,WIN,2459,11,17,0,0,4,4,4,7,4,0,1,0,3,25.7,18.4.2007
Andre Miller,PHILADELPHIA 76ERS,AWAY,TORONTO RAPTORS,WIN,2880,8,15,0,1,13,15,1,8,8,1,0,4,3,25.4,18.4.2007
Pau Gasol,MEMPHIS GRIZZLIES,AWAY,MINNESOTA TIMBERWOLVES,WIN,2182,9,15,0,0,7,9,1,15,6,0,1,2,1,25.0,18.4.2007
Rajon Rondo,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2677,7,11,0,0,5,5,0,4,9,6,0,1,4,25.0,18.4.2007
David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,LOS ANGELES CLIPPERS,WIN,2545,15,26,0,1,2,2,4,5,0,3,2,2,4,24.9,18.4.2007
Stephen Jackson,GOLDEN STATE WARRIORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2125,11,19,3,8,6,7,3,2,5,1,0,3,3,24.7,18.4.2007
Earl Boykins,MILWAUKEE BUCKS,AWAY,CLEVELAND CAVALIERS,LOSS,2880,11,15,5,7,1,1,0,2,7,1,0,3,2,24.6,18.4.2007
