name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Elton Brand,LOS ANGELES CLIPPERS,HOME,MIAMI HEAT,WIN,2495,13,18,0,0,7,8,5,12,3,0,1,3,2,31.3,5.12.2006
Rashard Lewis,SEATTLE SUPERSONICS,HOME,ATLANTA HAWKS,WIN,2514,10,16,3,6,6,6,1,7,1,2,4,1,1,28.7,5.12.2006
Yao Ming,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,WIN,1767,12,17,0,0,3,4,1,7,4,0,2,2,1,24.1,5.12.2006
Zach Randolph,PORTLAND TRAIL BLAZERS,AWAY,DETROIT PISTONS,WIN,2387,12,25,0,0,7,8,3,10,3,0,0,1,1,23.7,5.12.2006
Tracy McGrady,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,WIN,2023,13,25,2,8,3,4,1,1,7,3,1,5,1,22.5,5.12.2006
Josh Howard,DALLAS MAVERICKS,AWAY,NEW JERSEY NETS,WIN,2214,10,20,3,5,0,0,1,5,3,4,2,0,1,22.3,5.12.2006
Mike Bibby,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1985,7,15,1,4,6,7,1,5,7,1,2,0,1,22.0,5.12.2006
Dwyane Wade,MIAMI HEAT,AWAY,LOS ANGELES CLIPPERS,LOSS,2392,12,27,1,3,8,10,0,4,5,2,2,3,3,22.0,5.12.2006
Steve Nash,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1954,4,8,3,4,0,0,1,3,20,2,0,3,1,21.2,5.12.2006
Leandro Barbosa,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1667,9,16,2,5,6,6,0,1,2,1,0,0,2,20.3,5.12.2006
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,NEW JERSEY NETS,WIN,2414,8,19,0,1,10,12,2,11,4,0,1,2,4,19.7,5.12.2006
Joe Johnson,ATLANTA HAWKS,AWAY,SEATTLE SUPERSONICS,LOSS,2516,14,29,3,9,3,3,1,1,1,2,1,3,5,18.7,5.12.2006
Alonzo Mourning,MIAMI HEAT,AWAY,LOS ANGELES CLIPPERS,LOSS,1790,7,8,0,0,2,4,4,7,0,0,4,2,3,16.9,5.12.2006
Cuttino Mobley,LOS ANGELES CLIPPERS,HOME,MIAMI HEAT,WIN,2326,6,14,2,6,7,8,0,6,1,2,1,1,2,16.6,5.12.2006
Shawn Marion,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1567,11,16,1,3,0,0,3,3,0,1,0,3,3,16.0,5.12.2006
Chauncey Billups,DETROIT PISTONS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2424,5,12,4,9,3,3,3,4,8,0,0,3,2,15.7,5.12.2006
Damien Wilkins,SEATTLE SUPERSONICS,HOME,ATLANTA HAWKS,WIN,1351,3,5,0,1,4,4,4,4,4,3,0,0,5,15.5,5.12.2006
Jarrett Jack,PORTLAND TRAIL BLAZERS,AWAY,DETROIT PISTONS,WIN,2407,4,10,1,3,9,11,0,4,5,1,0,1,3,15.3,5.12.2006
Nenad Krstic,NEW JERSEY NETS,HOME,DALLAS MAVERICKS,LOSS,2249,8,18,0,0,2,4,4,8,1,1,2,0,2,15.3,5.12.2006
Richard Hamilton,DETROIT PISTONS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2479,9,22,0,3,7,7,0,2,4,0,1,1,4,14.7,5.12.2006
Amar'e Stoudemire,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1801,4,7,0,0,9,12,3,10,0,1,1,3,4,14.7,5.12.2006
Luther Head,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,WIN,1829,3,4,1,1,3,3,1,1,5,2,0,1,2,13.1,5.12.2006
Jason Kidd,NEW JERSEY NETS,HOME,DALLAS MAVERICKS,LOSS,2175,4,11,0,3,2,2,1,7,8,2,0,1,1,12.9,5.12.2006
Udonis Haslem,MIAMI HEAT,AWAY,LOS ANGELES CLIPPERS,LOSS,2296,5,8,0,0,2,2,3,9,1,1,0,1,4,12.3,5.12.2006
